# Demo筛选丢弃的频道
# 原始频道总数: 723
# Demo匹配成功: 422
# 丢弃数量: 645
# 格式: 频道名,URL

Hunan TV (2160p),http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/dWlwPTEyNy4wLjAuMSZ1aWQ9cWluZy1jbXMmbm5fdGltZXpvbmU9OCZjZG5leF9pZD1hbF9obHNfbGR2dCZ1dWlkPTliODY4NmU5ZTM2YzYwMmMmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
湖南爱晚,http://phoneqq.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwNi4xNC4zOC41NSZ0ZXJtPTUmcWlkPSZyYXV0aF9lbmFibGU9b2ZmJmNkbmV4X2lkPXFxX3Bob25lX2xpdmUmY2hzPSZkZWY9MSZzPTVlMjVmNjIwM2JhZDMyMGUyYTI1YjkxNzJhOTA0Y2E2JnVpZD0mdXVpZD1iMmFkZWM3ZGFiMWEzY2MxZmZlMWE3MWZhMGYyNDUzYi02YTBlMjYzNyZ2PTImYXM9MCZlcz0xNzc5Njc1Nzc0/HNGGMPP360.m3u8
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
河北影视,http://1.94.31.214/php/hebei.php?id=hbys
河北少儿,http://1.94.31.214/php/hebei.php?id=sekj
有线新闻,http://iptv.4666888.xyz/iptv2A.php?id=31
直播中国,https://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8?contentid=2820180516001
衡阳新闻综合,https://liveplay-srs.voc.com.cn/hls/tv/183_554704.m3u8
Zhejiang TV International,https://ali-m-l.cztv.com/channels/lantian/channel10/1080p.m3u8
祁门综合,http://zbbf2.ahbztv.com/live/416.m3u8?zanhd
地理中国,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/c6baf6f74bb944aeacee1065ea72c798/1200.m3u8
淮阴综合,https://huaiyin-tv-replay.cm.jstv.com/huaiyin-tv/huaiyinf.m3u8
梨园,https://dxtx.hntv.tv/live/lypd.m3u8?txSecret=10c771842a0be59e8b575d765173ec96&txTime=7B923E0A&wsSecret=41543190cdf375f1c73207222bb96542&wsTime=1769313549
云南都市,https://hwapi.yntv.net/62hdvf/rjwt14.m3u8
睛彩中原,http://1.94.31.214/php/hntv.php?id=jczy
龙井综合,http://stream9.jlntv.cn:80/aac_longjinggb/playlist.m3u8
新昌新聞綜合 (1080p) [Not 24/7],https://l.cztvcloud.com/channels/lantian/SXxinchang1/720p.m3u8
河南电视剧,http://1.94.31.214/php/hntv.php?id=hndsj
丽江古城大研花巷观景,https://gcalic.v.myalicdn.com/gc/ljgcdyhxgjt_1/index.m3u8
湖南电视剧,http://phonehwei.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwNi4xNC4zOC41NSZ0ZXJtPTUmcWlkPSZyYXV0aF9lbmFibGU9b2ZmJmNkbmV4X2lkPWh3X3Bob25lJmNocz0mZGVmPTEmcz1hNGFkYTNkNGI5NDBmOWMxOWI2NWM0ZTQ5NWFjMDZlNCZ1aWQ9JnV1aWQ9OGU1ODMxODBmNWEyMGIzZWFjMjg0ODMxMjk2YmVmYjktNmEwZTI2Mzcmdj0yJmFzPTAmZXM9MTc3OTY5NTc2Ng,,/HNDSJMPP360.m3u8
人与自然,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1425e1d505654cb48ba82b807b221193/1200.m3u8
河南新闻,http://1.94.31.214/php/hntv.php?id=hnxw
象视界,http://1.94.31.214/php/hntv.php?id=xsj
云南娱乐,https://hwapi.yntv.net/62hdvf/q9vs1b.m3u8
河南都市,http://1.94.31.214/php/hntv.php?id=hnds
中国村庄,http://newcntv.qcloudcdn.com/asp/hls/4000/0303000a/3/default/93fc12dbf14241c18c23da104fbade23/4000.m3u8
珲春新闻,http://stream8.jlntv.cn/hctv/sd/live.m3u8?zjild
安多卫视,https://liveout.xntv.tv/a65jur/96iln2.m3u8
邢台生活,https://jwcdnqx.hebyun.com.cn/live/xtcsshpd/1500k/tzwj_video.m3u8
新疆天山,http://gctxyc.liveplay.myqcloud.com/gc/xjtcdhsz_1/index.m3u8
餘姚姚江文化 (576p) [Not 24/7],https://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
Chifeng Comprehensive News Chanel,http://play1-qk.nmtv.cn/live/1735546697341033.m3u8
东莞生活资讯,https://stream.sun0769.com/dgrtv1/mp4tv2_800/index.m3u8
海宁新闻综合,https://p2hs.vzan.com/slowlive/317913155078575177/live.m3u8
河北4K,https://event.pull.hebtv.com:443/live/live101.m3u8
剑阁综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel105549/playlist.m3u8
名山综合,https://m3u8channel-bx.yunxya.com/nmip-media/channellive/channel104666/playlist.m3u8
吉林卫视,http://cssbyd.imwork.net:8082/hls/41/index.m3u8
NewTV武搏世界,http://1.94.31.214/php/hntv.php?id=wspd
湖南娱乐频道,http://phoneqq.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwNi4xNC4zOC41NSZ0ZXJtPTUmcWlkPSZyYXV0aF9lbmFibGU9b2ZmJmNkbmV4X2lkPXFxX3Bob25lX2xpdmUmY2hzPSZkZWY9MSZzPTVlYWVhNWJkYTBjNzg3MTFhYmZmZDZlZThhNjg0ZTA3JnVpZD0mdXVpZD1mMzQ3NDFlOTk0NTNmYzYzMmZkYTRjZDdiYzkxNmY5OC02YTBlMjYzNyZ2PTImYXM9MCZlcz0xNzc5Njk0MjA5/HNYLMPP360.m3u8
易门综合,https://zb-live.ynurl.com/yimen/3b75a2f9-7941-46b7-992d-a9796fbca5fe.m3u8
东莞新闻综合,https://stream.sun0769.com/dgrtv1/mp4tv1_800/index.m3u8
古县综合,https://l2fpdktp.live.sxmty.com/live/hls/e4c3b363cc4549788e2d983f403e07db/d99ce1eb686e41b9afc888110bd95aa7.m3u8?zshanxd
福州广播电视台新闻综合频道 (FZTV-1) (1080p),http://live.zohi.tv/video/s10001-fztv-1/index.m3u8
美亚电影,http://iptv.4666888.xyz/iptv2A.php?id=30
Guangzhou TV,https://tencentplaybusiness.gztv.com/live/zonghes.m3u8
三明新闻综合,http://ls.qingting.fm/live/4885.m3u8
井研综合,http://tvfile.jyrmt.cn/nmip-media/channellive/channel104452/playlist.m3u8
亳州农村,http://zbbf2.ahbztv.com/live/418.m3u8
镇江新闻综合,http://cm-wshls.homecdn.com/live/2aa50.m3u8
Xizang TV Tibetan (720p) [Not 24/7],http://php.jdshipin.com:8880/xztv.php?id=zy
滨海新闻综合,http://traffic.jbh.tjbh.com/live/bhtv10/playlist.m3u8
文物宝库,http://1.94.31.214/php/hntv.php?id=wwbk
河南梨园,http://1.94.31.214/php/hntv.php?id=hnly
河南公共,http://1.94.31.214/php/hntv.php?id=hngg
蕭山生活頻道 (720p) [Not 24/7],https://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
广州南国都市,http://r.jdshipin.com/nWaZO
Nei Monggol TV (960p),https://cdn4.skygo.mn/live/disk1/NeigMGL/HLSv3-FTA/NeigMGL.m3u8
灌阳新闻综合,https://ls.qingting.fm/live/5043/64k.m3u8
福建旅游,https://live.264788.xyz/channel/fujianlvyou?streamid=8f26765ebf367079cef58c6b7752da1e&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
嘉兴新闻综合,http://tvfile.jyrmt.cn:80/nmip-media/channellive/channel104452/playlist.m3u8
哈密二套,https://tvpull.hmgbtv.com/hmtv/channel108259412c6a6711/playlist.m3u8
龙游新闻综合,https://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
哈密一套,https://tvpull.hmgbtv.com/hmtv/channel9cd66b3d5d258b2b.flv
法治天地,http://t.061899.xyz/tl/tl.php?id=fztd
2024年春晚,https://p2.bdstatic.com/rtmp.liveshow.lss-user.baidubce.com/live/stream_bduid_6488563992_8982723413/merged_1707497046297_88536_25144_41936.m3u8
雅安新闻综合,https://play.yunxya.com/channellive/xinwen.m3u8
松原新闻综合 [Geo-blocked],https://stream2.jlntv.cn/sytv/sd/live.m3u8
怀仁综合,https://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc-1.m3u8
津南一套,http://play.jinnantv.top/live/JNTV1.m3u8?ztianjd
劲爆体育,http://t.061899.xyz/tl/tl.php?id=jbty
福建公共,https://live.264788.xyz/channel/fujianxiangcungonggong?streamid=2987cc24bada6a8c25589409a6452d9e&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
萧山生活,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
广德生活,https://live.gdtv.ah.cn/live/newsTV.m3u8
CCTV-4欧洲,http://t.061899.xyz/tl/tl.php?id=cctv4o
东方影视,http://t.061899.xyz/tl/tl.php?id=dfys
兵团五师双河影,https://liveout.btzx.com.cn/62ds9e/6o77s4.m3u8?zxinjd
哈密三套,https://tvpull.hmgbtv.com/hmtv/channelfb0e5c505477aa44/playlist.m3u8
CHC动作电影,http://t.061899.xyz/tl/tl.php?id=chcdzdy
文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed?
定襄综合,http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8?zshanxd
余杭未来E,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8
云和新闻综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
优漫卡通,http://t.061899.xyz/tl/tl.php?id=ymkt
CGTN纪录,http://t.061899.xyz/tl/tl.php?id=cgtnjl
上虞經濟文化 (720p) [Not 24/7],https://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
文成新闻综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8
象山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8
萧山综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
上视纪实人文,http://t.061899.xyz/tl/tl.php?id=shjsrw
武乡新闻综合,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8?zshanxd
上虞3新商都 (720p) [Not 24/7],https://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
普陀电视台,https://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
青田电视台,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
魅力足球,http://t.061899.xyz/tl/tl.php?id=mlzq
上虞1新闻综合 (720p) [Not 24/7],https://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
荆门新闻综合,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
上海新闻综合,http://t.061899.xyz/tl/tl.php?id=shxwzh
萧山新闻综合 (720p) [Not 24/7],https://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
兵团卫视,http://218.13.170.98:9901/tsfile/live/0115_1.m3u8
广东少儿,http://gmxw.7766.org:808/hls/175/index.m3u8
中学生,http://t.061899.xyz/tl/tl.php?id=zxs
乐游,http://t.061899.xyz/tl/tl.php?id=ly
欢笑剧场,http://t.061899.xyz/tl/tl.php?id=hxjc
CCTV-4美洲,http://t.061899.xyz/tl/tl.php?id=cctv4m
七彩戏剧,http://t.061899.xyz/tl/tl.php?id=qcxj
